ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12252101,JD467161,12/21/20 19:50,071XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0731,007,6,69,07,1176581,1857588,2020,12/28/20 15:40,41.76456916,-87.62834165,POINT (-87.628341654 41.764569155)
12250734,JD465762,12/21/20 19:45,007XX N LEAMINGTON AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1531,015,37,25,06,1141888,1904492,2020,12/28/20 15:40,41.89399068,-87.75434368,POINT (-87.754343678 41.893990676)
12251376,JD466613,12/21/20 19:40,016XX E 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,0332,003,5,43,14,1188480,1860221,2020,12/28/20 15:40,41.77151844,-87.5846452,POINT (-87.5846452 41.771518435)
12250715,JD465736,12/21/20 19:40,035XX S LEAVITT ST,0337,ROBBERY,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,CTA STATION,FALSE,FALSE,0912,009,12,59,03,1162269,1881166,2020,12/28/20 15:40,41.8295801,-87.68014238,POINT (-87.680142381 41.829580097)
12250731,JD465780,12/21/20 19:38,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2521,025,31,20,06,1144951,1918212,2020,12/28/20 15:40,41.93158252,-87.74274717,POINT (-87.742747165 41.931582515)
12250742,JD465778,12/21/20 19:38,117XX S HALSTED ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,TRUE,FALSE,0524,005,34,53,26,1173104,1826833,2020,12/28/20 15:40,41.68025059,-87.641991,POINT (-87.641991 41.680250594)
12250602,JD465755,12/21/20 19:30,029XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,1421,014,1,22,08A,1156762,1913152,2020,12/28/20 15:40,41.91746603,-87.69948093,POINT (-87.699480934 41.917466034)
12250710,JD465773,12/21/20 19:30,044XX S CICERO AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,FALSE,FALSE,0815,008,22,56,08A,1145104,1874747,2020,12/28/20 15:40,41.81230629,-87.74328289,POINT (-87.74328289 41.812306287)
12250607,JD465752,12/21/20 19:30,017XX N MC VICKER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2513,025,29,25,11,1135807,1910977,2020,12/28/20 15:40,41.91189676,-87.77652299,POINT (-87.776522992 41.91189676)
12250707,JD465740,12/21/20 19:29,051XX W OAKDALE AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2521,025,31,19,08B,1141656,1919130,2020,12/28/20 15:40,41.93416324,-87.75483313,POINT (-87.75483313 41.934163243)
12250736,JD465750,12/21/20 19:29,0000X E JACKSON BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,0113,001,42,32,18,1176670,1899009,2020,12/28/20 15:40,41.87822991,-87.62676698,POINT (-87.626766976 41.878229908)
12250726,JD465751,12/21/20 19:24,061XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0823,008,16,66,14,1157433,1863874,2020,12/28/20 15:40,41.78222809,-87.69835439,POINT (-87.698354392 41.782228091)
12250737,JD465749,12/21/20 19:15,066XX N WESTERN AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,TRUE,FALSE,2412,024,50,2,18,1159115,1943911,2020,12/28/20 15:40,42.00182236,-87.6899875,POINT (-87.689987495 42.001822361)
12250683,JD465753,12/21/20 19:15,043XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0215,002,3,38,08B,,,2020,12/28/20 15:40,,,
12250721,JD465730,12/21/20 19:15,011XX W GARFIELD BLVD,1090,ARSON,ATTEMPT ARSON,RESIDENCE,FALSE,FALSE,0712,007,16,68,09,1169495,1868187,2020,12/28/20 15:40,41.79381053,-87.65400679,POINT (-87.654006786 41.793810528)
12250702,JD465769,12/21/20 19:13,082XX S KEDZIE AVE,0460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,0834,008,18,70,08B,1156479,1849888,2020,12/28/20 15:40,41.74386762,-87.70222825,POINT (-87.702228253 41.743867618)
12250599,JD465733,12/21/20 19:10,017XX N KEYSTONE AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2534,025,26,20,08A,1149112,1911262,2020,12/28/20 15:40,41.91243141,-87.72763644,POINT (-87.727636443 41.912431406)
12251631,JD465746,12/21/20 19:10,009XX W OAKDALE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1933,019,44,6,03,1169461,1919781,2020,12/28/20 15:40,41.93538931,-87.65263135,POINT (-87.652631345 41.935389309)
12252408,JD467223,12/21/20 19:05,074XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,0333,003,7,43,06,,,2020,12/28/20 15:40,,,
12250781,JD465729,12/21/20 19:02,016XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0132,001,3,33,07,1177485,1892310,2020,12/28/20 15:40,41.859829,-87.62397778,POINT (-87.623977775 41.859828997)
12251504,JD466718,12/21/20 19:00,107XX S EMERALD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2233,022,34,49,11,1173219,1833603,2020,12/28/20 15:40,41.698826,-87.64137098,POINT (-87.641370983 41.698826001)
12251103,JD466230,12/21/20 19:00,107XX S HOXIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,0434,004,10,51,11,1195225,1834310,2020,12/28/20 15:40,41.70025267,-87.56077338,POINT (-87.560773383 41.70025267)
12252488,JD467165,12/21/20 19:00,052XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,0233,002,5,41,06,1183139,1870218,2020,12/28/20 15:40,41.79907701,-87.60391238,POINT (-87.603912378 41.799077006)
12252482,JD467657,12/21/20 19:00,028XX W WELLINGTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1411,014,33,21,06,1156953,1919813,2020,12/28/20 15:40,41.93574044,-87.69859803,POINT (-87.698598034 41.93574044)
12253752,JD466791,12/21/20 19:00,012XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1011,010,24,29,06,1147580,1894006,2020,12/30/20 15:39,41.86510858,-87.73370765,POINT (-87.73370765 41.865108577)
12252231,JD467567,12/21/20 19:00,097XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2223,022,34,73,14,1173028,1840226,2020,12/28/20 15:40,41.7170047,-87.64187561,POINT (-87.64187561 41.717004704)
12251077,JD465998,12/21/20 19:00,061XX N CANFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,016,41,10,05,1123135,1939742,2020,1/26/21 15:40,41.99104775,-87.82244728,POINT (-87.822447277 41.991047747)
12251034,JD466063,12/21/20 19:00,008XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1111,011,37,23,07,1148899,1905331,2020,12/28/20 15:40,41.89616027,-87.72857257,POINT (-87.728572565 41.896160267)
12266756,JE109633,12/21/20 19:00,039XX W 64TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,0823,008,13,65,11,1151191,1861537,2020,1/14/21 15:39,41.77593921,-87.72130051,POINT (-87.721300509 41.775939206)
12252681,JD468089,12/21/20 19:00,016XX N CENTRAL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2532,025,37,25,06,1138800,1910316,2020,12/28/20 15:40,41.91002906,-87.7655435,POINT (-87.7655435 41.910029055)
12253200,JD468755,12/21/20 19:00,012XX N LA SALLE DR,0620,BURGLARY,UNLAWFUL ENTRY,,FALSE,FALSE,1821,018,2,8,05,,,2020,1/13/21 15:39,,,
12252127,JD467474,12/21/20 19:00,075XX N ROGERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2422,024,49,1,11,1164591,1950100,2020,12/28/20 15:40,42.01869042,-87.66966552,POINT (-87.669665515 42.018690421)
12252267,JD467599,12/21/20 19:00,061XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,0714,007,16,67,07,1164078,1864020,2020,12/28/20 15:40,41.7824915,-87.67398779,POINT (-87.673987788 41.782491495)
12252862,JD468275,12/21/20 19:00,024XX N FAIRFIELD AVE,0810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1431,014,1,22,06,1157627,1916167,2020,12/28/20 15:40,41.92572184,-87.6962206,POINT (-87.696220598 41.925721836)
12252593,JD465728,12/21/20 18:56,012XX S WABASH AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,FALSE,FALSE,0131,001,3,33,04B,1176963,1894850,2020,12/28/20 15:40,41.86681074,-87.62581703,POINT (-87.625817031 41.866810739)
12250589,JD465712,12/21/20 18:51,0000X N LOOMIS ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,TRUE,1224,012,27,28,03,1166984,1900358,2020,12/28/20 15:40,41.88214498,-87.66229283,POINT (-87.662292828 41.882144975)
12250590,JD465716,12/21/20 18:49,004XX S HAMLIN BLVD,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1133,011,28,26,08A,1151166,1897657,2020,12/28/20 15:40,41.87505785,-87.72044756,POINT (-87.720447562 41.875057848)
12250625,JD465737,12/21/20 18:45,038XX W 59TH ST,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,TRUE,FALSE,0822,008,23,62,26,1151882,1865210,2020,12/28/20 15:40,41.78600497,-87.71867108,POINT (-87.718671082 41.786004965)
12250569,JD465703,12/21/20 18:45,012XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,0132,001,3,33,11,1177422,1894769,2020,12/28/20 15:40,41.86657808,-87.62413446,POINT (-87.624134464 41.866578077)
12254426,JD465747,12/21/20 18:45,010XX W 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,0612,006,17,71,14,1170509,1854418,2020,12/30/20 15:39,41.75600468,-87.6506893,POINT (-87.6506893 41.756004678)
12250762,JD465723,12/21/20 18:40,036XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,FALSE,FALSE,0911,009,12,58,03,1155622,1880486,2020,12/28/20 15:40,41.82785019,-87.70454851,POINT (-87.704548506 41.827850191)
12250616,JD465714,12/21/20 18:40,028XX W 59TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,0824,008,16,63,10,1158547,1865400,2020,12/28/20 15:40,41.786393,-87.69422855,POINT (-87.694228547 41.786393003)
12250571,JD465696,12/21/20 18:30,038XX N FREMONT ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1923,019,46,6,03,1169574,1925769,2020,12/28/20 15:40,41.95181816,-87.65204116,POINT (-87.652041159 41.951818164)
12252493,JD467273,12/21/20 18:30,0000X E ROOSEVELT RD,0820,THEFT,$500 AND UNDER,DRUG STORE,FALSE,FALSE,0123,001,4,32,06,1176576,1895067,2020,12/28/20 15:40,41.86741494,-87.62723119,POINT (-87.627231186 41.867414944)
12250610,JD465702,12/21/20 18:30,005XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1122,011,27,23,07,1150958,1903397,2020,12/28/20 15:40,41.8908131,-87.7210609,POINT (-87.721060899 41.890813098)
12250619,JD465721,12/21/20 18:30,035XX W DOUGLAS BLVD,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1021,010,24,29,06,1152944,1893227,2020,12/28/20 15:40,41.86286641,-87.71403677,POINT (-87.714036773 41.862866414)
12250557,JD465680,12/21/20 18:28,074XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,0731,007,6,69,14,1175581,1855611,2020,12/28/20 15:40,41.75916647,-87.63206597,POINT (-87.632065974 41.759166469)
12250687,JD465699,12/21/20 18:28,051XX N MILWAUKEE AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,1623,016,45,11,08A,1138424,1933673,2020,12/28/20 15:40,41.97412986,-87.76635726,POINT (-87.766357256 41.974129858)
12250562,JD465694,12/21/20 18:24,011XX N MASON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1511,015,29,25,15,1136489,1906964,2020,12/28/20 15:40,41.90087242,-87.7741136,POINT (-87.774113596 41.900872421)
12250578,JD465685,12/21/20 18:21,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,0112,001,42,32,06,1176363,1900552,2020,12/28/20 15:40,41.88247092,-87.62784763,POINT (-87.627847625 41.882470918)
12252454,JD467314,12/21/20 18:20,034XX N Keeler Ave,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1731,017,30,16,26,1147806,1922513,2020,12/28/20 15:40,41.94333039,-87.73214458,POINT (-87.732144575 41.943330388)
12250714,JD465732,12/21/20 18:20,016XX N KIMBALL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1422,014,26,23,26,1153455,1910664,2020,12/28/20 15:40,41.91070517,-87.71169724,POINT (-87.711697239 41.910705171)
12250559,JD465673,12/21/20 18:15,054XX S ARCHER AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,0814,008,14,56,08A,1145070,1869741,2020,12/28/20 15:40,41.79856968,-87.74353361,POINT (-87.743533609 41.798569683)
25680,JD465657,12/21/20 18:15,030XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,0914,009,11,60,01A,1172122,1884790,2020,9/19/22 15:41,41.83931341,-87.64388529,POINT (-87.643885291 41.839313408)
12251392,JD465671,12/21/20 18:14,017XX W 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0611,006,17,71,08B,1166237,1852975,2020,12/28/20 15:40,41.75213684,-87.66638625,POINT (-87.666386251 41.752136838)
12251422,JD465675,12/21/20 18:13,056XX S ELIZABETH ST,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,0713,007,16,67,08A,1168951,1867402,2020,12/28/20 15:40,41.79166818,-87.65602428,POINT (-87.656024275 41.791668176)
12250732,JD465674,12/21/20 18:10,020XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0131,001,3,33,14,1177530,1890530,2020,12/28/20 15:40,41.85494354,-87.62386658,POINT (-87.623866584 41.85494354)
12250595,JD465676,12/21/20 18:10,013XX N LONG AVE,0560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,2532,025,37,25,08A,1140036,1908578,2020,12/28/20 15:40,41.90523724,-87.76104547,POINT (-87.761045466 41.90523724)
12250810,JD465770,12/21/20 18:06,003XX W 103RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0511,005,9,49,04B,1175895,1836626,2020,12/28/20 15:40,41.70706214,-87.63148256,POINT (-87.631482564 41.707062135)
12250543,JD465688,12/21/20 18:06,003XX W 103RD ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0511,005,9,49,15,1175895,1836626,2020,12/28/20 15:40,41.70706214,-87.63148256,POINT (-87.631482564 41.707062135)
12250594,JD465734,12/21/20 18:05,043XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1013,010,22,29,14,1147580,1889013,2020,12/28/20 15:40,41.85140716,-87.73383563,POINT (-87.733835632 41.851407157)
12250621,JD465767,12/21/20 18:00,062XX S THROOP ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,0713,007,16,67,26,1168698,1863392,2020,12/28/20 15:40,41.78066972,-87.65706763,POINT (-87.65706763 41.780669724)
12250623,JD465708,12/21/20 18:00,055XX S HALSTED ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,0712,007,20,68,03,1171913,1868122,2020,12/28/20 15:40,41.79357939,-87.64514207,POINT (-87.645142068 41.793579386)
12250553,JD465692,12/21/20 18:00,007XX W 31ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,0914,009,11,60,07,1171993,1884335,2020,2/23/21 15:39,41.83806769,-87.64437205,POINT (-87.644372052 41.838067689)
12252128,JD467324,12/21/20 18:00,059XX S MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,0811,008,13,64,14,1136406,1864661,2020,12/28/20 15:40,41.784788,-87.77542782,POINT (-87.77542782 41.784787997)
12252042,JD466163,12/21/20 18:00,033XX W LAWRENCE AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,1713,017,33,14,06,1153287,1931696,2020,12/28/20 15:40,41.96842191,-87.71175418,POINT (-87.711754177 41.96842191)
12250772,JD465731,12/21/20 18:00,117XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0524,005,34,53,06,1169112,1826843,2020,12/28/20 15:40,41.68036501,-87.65660333,POINT (-87.656603329 41.680365008)
12250915,JD465975,12/21/20 18:00,053XX N ST LOUIS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1712,017,39,13,11,1152096,1935257,2020,12/28/20 15:40,41.97821714,-87.7160391,POINT (-87.716039101 41.97821714)
12250572,JD465665,12/21/20 18:00,001XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,0114,001,42,32,14,1177273,1901464,2020,12/28/20 15:40,41.88495292,-87.62447847,POINT (-87.624478468 41.884952919)
12256383,JD472424,12/21/20 18:00,091XX S BELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2221,022,19,72,11,1162970,1843890,2020,1/1/21 15:39,41.72727508,-87.6786117,POINT (-87.678611699 41.727275075)
12253809,JD466720,12/21/20 18:00,078XX S ESCANABA AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0421,004,7,43,06,1196887,1853400,2020,12/30/20 15:39,41.75259619,-87.55405513,POINT (-87.554055126 41.752596188)
12250994,JD466134,12/21/20 18:00,016XX W 105TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2212,022,19,72,11,1167278,1835058,2020,12/28/20 15:40,41.70294768,-87.66308268,POINT (-87.663082683 41.702947683)
12256983,JD473131,12/21/20 18:00,040XX W EDDY ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1731,017,30,16,11,1148897,1923349,2020,1/1/21 15:39,41.94560337,-87.72811287,POINT (-87.728112866 41.945603374)
12250682,JD465656,12/21/20 17:57,071XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,0323,003,6,69,08B,1178838,1857719,2020,12/28/20 15:40,41.76487757,-87.62006523,POINT (-87.620065225 41.764877573)
12250701,JD465682,12/21/20 17:55,088XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,2222,022,21,71,08B,1169210,1846071,2020,12/28/20 15:40,41.73312754,-87.65569074,POINT (-87.655690741 41.733127541)
12250704,JD465739,12/21/20 17:54,055XX W FULLERTON AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,2515,025,30,19,08B,1139087,1915410,2020,4/5/21 15:39,41.92400235,-87.76436501,POINT (-87.764365012 41.924002346)
12250694,JD465700,12/21/20 17:50,039XX W WILSON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1723,017,35,14,04A,1149391,1930281,2020,12/28/20 15:40,41.96461572,-87.72611655,POINT (-87.72611655 41.964615719)
12250681,JD465758,12/21/20 17:50,074XX S KIMBARK AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,0324,003,8,43,05,1186167,1855968,2020,12/28/20 15:40,41.75990276,-87.59325789,POINT (-87.593257894 41.759902755)
12250570,JD465678,12/21/20 17:48,039XX W 30TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1031,010,22,30,15,1150433,1884416,2020,12/28/20 15:40,41.83873727,-87.72348416,POINT (-87.723484161 41.838737272)
12251528,JD466799,12/21/20 17:45,017XX N MELVINA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,2513,025,29,25,11,1134809,1910906,2020,12/28/20 15:40,41.91171965,-87.78019109,POINT (-87.780191094 41.911719648)
12250552,JD465647,12/21/20 17:42,033XX S LITUANICA AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - GARAGE,FALSE,FALSE,0913,009,11,60,03,1170855,1882605,2020,12/28/20 15:40,41.83334538,-87.64859849,POINT (-87.648598491 41.833345384)
12250730,JD465650,12/21/20 17:40,064XX W IRVING PARK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,1632,016,38,17,14,1132626,1925898,2020,12/28/20 15:40,41.95289779,-87.78786051,POINT (-87.787860507 41.952897791)
12250567,JD465642,12/21/20 17:40,002XX E CULLERTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,0132,001,3,33,11,1178111,1890745,2020,12/28/20 15:40,41.85552032,-87.62172754,POINT (-87.621727544 41.855520321)
12251326,JD465648,12/21/20 17:40,044XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,FALSE,FALSE,0221,002,4,39,04A,1182342,1875656,2020,12/28/20 15:40,41.81401783,-87.60666652,POINT (-87.60666652 41.814017834)
12250790,JD465635,12/21/20 17:34,055XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2514,025,30,19,08B,1138764,1918063,2020,12/28/20 15:40,41.93128834,-87.7654873,POINT (-87.765487302 41.931288339)
12251394,JD465625,12/21/20 17:30,076XX S MORGAN ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,0612,006,17,71,03,1170969,1854123,2020,12/28/20 15:40,41.75518513,-87.6490121,POINT (-87.649012103 41.755185131)
12254758,JD469756,12/21/20 17:30,005XX W 38TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,0915,009,11,60,11,1173151,1879711,2020,12/30/20 15:39,41.82535346,-87.64025973,POINT (-87.640259728 41.82535346)
12250612,JD465713,12/21/20 17:30,069XX S CAMPBELL AVE,0820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,0832,008,17,66,06,1160907,1858563,2020,12/28/20 15:40,41.76758286,-87.6857643,POINT (-87.685764298 41.767582856)
12250690,JD465629,12/21/20 17:30,047XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,FALSE,FALSE,0223,002,4,38,26,1182389,1873821,2020,12/28/20 15:40,41.80898136,-87.60655105,POINT (-87.606551046 41.808981361)
12250538,JD465645,12/21/20 17:30,071XX W 63RD ST,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,0812,008,23,64,03,1129672,1861896,2020,1/7/21 15:40,41.77731755,-87.80018096,POINT (-87.800180964 41.77731755)
12251163,JD466235,12/21/20 17:30,015XX E 73RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0324,003,7,43,08B,1187788,1856893,2020,12/28/20 15:40,41.76240262,-87.58728761,POINT (-87.587287613 41.762402616)
12251311,JD466525,12/21/20 17:30,041XX W 63RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,0813,008,23,65,11,1149972,1862506,2020,12/28/20 15:40,41.77862202,-87.72574422,POINT (-87.72574422 41.778622018)
12269948,JE113219,12/21/20 17:30,0000X W 40TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,0213,002,3,38,11,1176549,1877936,2020,1/17/21 15:39,41.82040681,-87.62784692,POINT (-87.627846915 41.820406812)
12250743,JD465735,12/21/20 17:27,027XX N NORDICA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,TRUE,FALSE,2512,025,29,18,15,1128618,1917485,2020,12/28/20 15:40,41.92988058,-87.80278586,POINT (-87.802785862 41.929880578)
12250507,JD465594,12/21/20 17:11,064XX S LANGLEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,0312,003,20,42,11,1182000,1862462,2020,12/28/20 15:40,41.77782029,-87.60832916,POINT (-87.60832916 41.777820294)
12254407,JD470189,12/21/20 17:09,076XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,0621,006,17,71,06,1171300,1854139,2020,12/30/20 15:39,41.75522181,-87.64779861,POINT (-87.647798612 41.755221806)
12250601,JD465600,12/21/20 17:06,095XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,FALSE,TRUE,2223,022,21,73,08B,1173651,1841585,2020,12/28/20 15:40,41.72072024,-87.63955373,POINT (-87.63955373 41.720720239)
